2	10
3	0
4	0
5	0
6	0
7	0
8	0
9	1
10	1
11	1
12	2
13	2
14	3
15	4
16	5
17	4
18	5
19	6
20	7
21	8
22	12
23	11
24	13
25	14
26	16
27	18
28	20
29	22
30	44
31	32
32	35
33	32
34	36
35	70
36	48
37	48
38	58
39	56
40	67
41	64
42	81
43	80
44	79
45	110
46	140
47	97
48	175
49	163
50	174
51	189
52	205
53	204
54	149
55	166
56	175
57	204
58	181
59	190
60	205
61	233
62	245
63	250
64	284
65	261
66	279
67	318
68	414
69	461
70	512
71	352
72	401
73	422
74	490
75	474
76	471
77	488
78	528
79	493
80	515
81	653
82	1515
83	726
84	882
85	708
86	965
87	1005
88	949
89	768
90	879
91	1149
92	1088
93	1102
94	938
95	922
96	976
97	996
98	1284
99	1483
100	1359
101	1609
102	1617
103	1722
104	1723
105	1821
106	3836
107	1831
108	2114
109	2349
110	2204
111	3075
112	2459
113	2023
114	1966
115	2319
116	2437
117	2137
118	1695
119	3056
120	2998
121	2654
122	2563
123	3209
124	1940
125	3314
126	2913
127	2328
128	3186
129	2663
130	2729
131	3220
132	3657
133	3079
134	3694
135	3027
136	3202
137	4323
138	3476
139	6123
140	29004
141	4915
142	6702
143	5401
144	4241
145	6818
146	6589
147	5887
148	5204
149	4333
150	5096
151	3735
152	5561
153	4239
154	3947
155	4503
156	3944
157	5659
158	4138
159	7123
160	6113
161	4975
162	5455
163	4845
164	7740
165	6916
166	6704
167	7448
168	8617
169	7347
170	9731
171	10341
172	9603
173	23120
174	24721
175	10121
176	9492
177	9755
178	9872
179	12625
180	10205
181	13479
182	10027
183	11145
184	9686
185	9685
186	9614
187	9508
188	9926
189	11109
190	11191
191	9128
192	11607
193	12251
194	10797
195	22982
196	11896
197	23001
198	12595
199	11911
200	11017
201	12280
202	15016
203	13540
204	11397
205	15758
206	17783
207	12583
208	13954
209	13626
210	13294
211	15669
212	13021
213	15673
214	22116
215	16320
216	14196
217	15733
218	15288
219	20571
220	17043
221	16524
222	14835
223	13814
224	16509
225	15875
226	16132
227	24888
228	22514
229	28267
230	20698
231	32614
232	40681
233	82299
234	117431
235	41740
236	48632
237	33730
238	45199
239	28718
240	31381
241	24970
242	19189
243	19015
244	20142
245	29182
246	21272
247	23458
248	76223
249	24282
250	29127
251	30447
252	19822
253	20444
254	23895
255	21644
