2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	1
11	1
12	1
13	1
14	2
15	3
16	4
17	4
18	6
19	30
20	6
21	7
22	11
23	10
24	11
25	12
26	14
27	15
28	17
29	19
30	22
31	24
32	37
33	29
34	33
35	51
36	46
37	43
38	47
39	49
40	62
41	57
42	71
43	75
44	72
45	86
46	93
47	90
48	117
49	166
50	122
51	182
52	137
53	126
54	169
55	139
56	267
57	156
58	278
59	174
60	263
61	273
62	260
63	212
64	396
65	261
66	322
67	427
68	310
69	349
70	375
71	374
72	485
73	433
74	461
75	504
76	426
77	387
78	476
79	457
80	528
81	496
82	521
83	632
84	866
85	866
86	865
87	682
88	661
89	937
90	940
91	944
92	1107
93	870
94	867
95	772
96	949
97	852
98	1511
99	1036
100	1098
101	1427
102	1081
103	1000
104	1088
105	1160
106	1218
107	1324
108	1514
109	1250
110	1229
111	1268
112	1465
113	1615
114	2092
115	1540
116	1611
117	1817
118	2219
119	2047
120	1863
121	2045
122	2077
123	2160
124	2028
125	2035
126	2563
127	2574
128	2860
129	2771
130	2831
131	2432
132	3423
133	2309
134	2528
135	2799
136	2638
137	2481
138	3687
139	2909
140	2697
141	3209
142	2816
143	2835
144	3565
145	3177
146	3296
147	5190
148	3509
149	5155
150	4246
151	4919
152	3764
153	4219
154	4103
155	3671
156	4361
157	3818
158	5083
159	4206
160	7708
161	4106
162	5293
163	4302
164	5012
165	4512
166	5122
167	4651
168	6981
169	4855
170	5476
171	5188
172	6283
173	9326
174	7414
175	5798
176	6948
177	6315
178	6960
179	10722
180	9085
181	6496
182	6260
183	7324
184	7183
185	6628
186	8985
187	7514
188	7615
189	7329
190	8237
191	8109
192	10330
193	8466
194	7971
195	8839
196	9861
197	9149
198	8117
199	8723
200	8982
201	10240
202	11233
203	10292
204	13363
205	11474
206	10709
207	11778
208	12791
209	11239
210	12565
211	12004
212	11406
213	13503
214	12589
215	11889
216	12543
217	12993
218	15686
219	14023
220	12022
221	12916
222	12643
223	12224
224	15576
225	12505
226	13747
227	12987
228	13299
229	14102
230	13264
231	14723
232	14373
233	14436
234	15193
235	17139
236	14755
237	15792
238	16086
239	18611
240	20600
241	17685
242	20051
243	21649
244	21107
245	18211
246	21218
247	21706
248	21360
249	19750
250	21173
251	18747
252	24356
253	21982
254	23902
255	24665
256	48717
257	20736
258	23343
259	26726
260	20328
261	27950
262	26211
263	24718
264	22930
265	24372
266	25795
267	24771
268	25453
269	28682
270	27263
271	26203
272	36707
273	29449
274	32352
275	26055
276	25223
277	25504
278	24504
279	25722
280	25223
281	26800
282	25036
283	26087
284	27079
285	26299
286	26073
287	29121
288	35929
289	29396
290	28229
291	31300
292	30387
293	28483
294	29418
295	31721
296	30270
297	32879
298	37570
299	34092
300	31447
301	34626
302	32636
303	34789
304	45584
305	40156
306	40519
307	43917
308	32827
309	35569
310	34994
311	34727
312	36643
313	34969
314	35538
315	36144
316	36710
317	39382
318	37736
319	38819
320	48681
321	38594
322	37757
323	46011
324	40045
325	47130
326	51209
327	43460
328	45459
329	44804
330	42475
331	43599
332	43866
333	44500
334	41818
335	45328
336	55840
337	46196
338	47656
339	46448
340	47306
341	62104
342	171017
343	141326
344	68342
345	65514
346	64475
347	208505
348	70627
349	73126
350	78090
351	65932
352	101001
353	54735
354	69113
355	55529
356	61894
357	58876
358	56822
359	57912
360	56387
361	58555
362	77282
363	57253
364	56419
365	55656
366	56889
367	56194
368	71755
369	60372
370	58602
371	58300
372	60599
373	75743
374	66160
375	67234
376	76650
377	68260
378	72100
379	68537
380	76394
381	84081
382	72084
383	71408
384	136228
385	81218
386	71722
387	70955
388	72085
389	74104
390	71427
391	74917
392	78802
393	83534
394	72675
395	73128
396	75362
397	73604
398	77488
399	87557
400	92333
401	75775
402	76934
403	78372
404	79319
405	81859
406	78059
407	120105
408	84280
409	91413
410	91380
411	96862
412	90428
413	89524
414	87850
415	86694
416	109652
417	111105
418	96217
419	92407
420	92400
421	126785
422	91662
423	87999
424	93193
425	134300
426	103508
427	123019
428	161791
429	138425
430	105034
431	118736
432	146511
433	120249
434	117195
435	106063
436	101309
437	131550
438	101561
439	141364
440	135715
441	139191
442	108377
443	107243
444	116032
445	109035
446	107075
447	114354
448	156658
449	121438
450	122944
451	124457
452	119128
453	127474
454	135810
455	137525
456	117466
457	136122
458	151906
459	131345
460	194570
461	170965
462	129489
463	257237
464	308508
465	197552
466	190291
467	373253
468	332292
469	267174
470	388647
471	190652
472	150875
473	174079
474	140255
475	147948
476	147521
477	146829
478	155251
479	177800
480	175029
481	157020
482	155721
483	154420
484	161762
485	165350
486	171083
487	159275
488	159913
489	194724
490	219322
491	200756
492	177370
493	179871
494	180882
495	185845
496	196658
497	202136
498	203295
499	299267
500	229924
501	281297
502	212493
503	215354
504	226764
505	251576
506	203979
507	187736
508	206646
509	182477
510	182039
511	214048
512	462379
513	244777
514	215507
515	244104
516	262057
517	274243
518	322856
519	373392
520	356350
521	440775
522	392094
523	480891
524	479095
525	483620
526	495303
527	525844
528	526180
529	561959
530	591674
531	597344
532	589990
533	632250
534	651728
535	751525
536	726275
537	704115
538	705795
539	719415
540	727257
541	756286
542	770669
543	771956
544	794104
545	845973
546	941794
547	812327
548	833417
549	852953
550	858407
551	918114
552	902272
553	1101708
554	903807
555	930945
556	934650
557	1087120
558	941437
559	1009986
560	1212071
561	966837
562	982109
563	997436
564	1013179
565	1807309
566	1024603
567	1022823
568	1024371
569	1058199
570	1544212
571	1069569
572	1054253
573	1086918
574	1092843
575	1653937
576	1099674
577	1099271
578	1129870
579	1130095
580	1816629
581	1130080
582	1144752
583	1197604
584	1200896
585	1815729
586	1302940
587	1350234
588	1380446
589	1323238
590	1436260
591	1387022
592	1344235
593	1636824
594	1482678
595	1456169
596	1721773
597	1429713
598	1401462
599	1452959
600	1460521
601	1755655
602	1568454
603	1562333
604	1764199
605	1499183
606	1642021
607	1884138
608	1519450
609	1654246
610	1717049
611	1646097
612	1613306
613	1589665
614	1711216
615	1850237
616	1832442
617	1829869
618	1934096
619	1798966
620	1862747
621	1736314
622	1831733
623	2004759
624	2091205
625	2042978
626	1821640
627	1839015
628	1836631
629	2202840
630	2210765
631	2031989
632	1981274
633	1883321
634	2029793
635	2164809
636	2142583
637	1961693
638	2134657
639	2116908
640	2263480
641	2159000
642	1925274
643	2067988
644	2656619
645	2647865
646	2237023
647	2331770
648	2207057
649	2399432
650	2360951
651	1904155
652	2007148
653	2328491
654	2581617
655	3001155
656	2758263
657	2492064
658	2484805
659	2468521
660	2494637
661	2530033
662	2815157
663	2595533
664	2587193
665	2542805
666	2619489
667	2755493
668	2562593
669	2617611
670	2600891
671	2435801
672	2206934
673	2886169
674	2989506
675	2409637
676	2493606
677	2737881
678	2626557
679	2882354
680	3123540
681	2954732
682	2547613
683	2949654
684	3521440
685	3018784
686	2680978
687	2890271
688	3122224
689	3019033
690	3030699
691	3054226
692	3210034
693	3258694
694	3261001
695	3825558
696	2969846
697	3112729
698	3409654
699	3120014
700	3158836
701	2386009
702	3383240
703	3166426
704	2908437
705	2868522
706	3087129
707	3289415
708	3340541
709	3368203
710	3388732
711	3210485
712	3210131
713	3146681
714	3428437
715	3474175
716	3081427
717	3372052
718	4029937
719	3612668
720	3384584
721	3692047
722	6298670
723	5066205
724	3231353
725	4149484
726	4054790
727	4031058
728	3647073
729	3938010
730	3916012
731	4708986
732	3696476
733	3886037
734	3782687
735	3676902
736	3291005
737	3419402
738	3596070
739	4060414
740	4153630
741	3977394
742	4032759
743	3789418
744	3756278
745	3705674
746	4322557
747	4323586
748	4097866
749	3070432
750	4184697
751	4115471
752	4338901
753	4338704
754	3871650
755	4011389
756	4156118
757	4183905
758	4388582
759	4356995
760	4772873
761	5052420
